Dates,Price
2015-11-16,37.3855
2015-11-17,37.1642
2015-11-18,37.8632
2015-11-19,37.8597
2015-11-20,38.7097
2015-11-23,38.6948
2015-11-24,38.3426
2015-11-25,38.3241
2015-11-27,38.4591
2015-11-30,38.0047
2015-12-01,39.0479
2015-12-02,38.752
2015-12-03,38.2713
2015-12-04,38.8197
2015-12-07,38.5099
2015-12-08,38.617
2015-12-09,37.9898
2015-12-10,37.8647
2015-12-11,37.3855
2015-12-14,37.9893
2015-12-15,37.8672
2015-12-16,38.6893
2015-12-17,38.3524
2015-12-18,37.7058
2015-12-21,37.9026
2015-12-22,38.2179
2015-12-23,38.2866
2015-12-24,38.1537
2015-12-28,38.9707
2015-12-29,39.5547
2015-12-30,39.3723
2015-12-31,38.76
2016-01-04,37.8348
2016-01-05,37.9389
2016-01-06,37.8293
2016-01-07,36.9162
2016-01-08,36.4135
2016-01-11,36.5211
2016-01-12,37.1324
2016-01-13,35.8486
2016-01-14,36.4374
2016-01-15,35.3962
2016-01-19,35.8241
2016-01-20,35.7982
2016-01-21,36.2022
2016-01-22,37.1384
2016-01-25,36.5484
2016-01-26,36.5569
2016-01-27,35.7494
2016-01-28,37.2799
2016-01-29,37.8592
2016-02-01,38.3993
2016-02-02,38.9044
2016-02-03,37.3336
2016-02-04,36.3697
2016-02-05,35.0609
2016-02-08,35.0808
2016-02-09,34.9244
2016-02-10,35.2148
2016-02-11,35.1905
2016-02-12,35.2168
2016-02-16,35.7524
2016-02-17,36.4663
2016-02-18,35.7459
2016-02-19,35.9751
2016-02-22,36.3208
2016-02-23,35.7349
2016-02-24,35.9148
2016-02-25,36.3243
2016-02-26,36.1121
2016-02-29,35.7319
2016-03-01,36.9745
2016-03-02,36.8405
2016-03-03,36.4474
2016-03-04,36.3791
2016-03-07,35.5112
2016-03-08,35.5477
2016-03-09,36.1395
2016-03-10,36.4762
2016-03-11,37.109
2016-03-14,37.3765
2016-03-15,37.3929
2016-03-16,37.7313
2016-03-17,37.787
2016-03-18,37.6341
2016-03-21,37.9704
2016-03-22,37.8652
2016-03-23,37.7412
2016-03-24,37.6056
2016-03-28,37.5279
2016-03-29,38.1562
2016-03-30,38.2782
2016-03-31,38.0072
2016-04-01,38.3446
2016-04-04,38.1178
2016-04-05,37.7915
2016-04-06,38.2648
2016-04-07,37.8687
2016-04-08,37.8363
2016-04-11,37.7402
2016-04-12,38.078
2016-04-13,38.4561
2016-04-14,38.6295
2016-04-15,38.8592
2016-04-18,39.2418
2016-04-19,38.6723
2016-04-20,38.6061
2016-04-21,38.9159
2016-04-22,36.7553
2016-04-25,36.9765
2016-04-26,36.1375
2016-04-27,35.9427
2016-04-28,35.1226
2016-04-29,35.2661
2016-05-02,35.5915
2016-05-03,35.2941
2016-05-04,35.44
2016-05-05,35.6064
2016-05-06,36.128
2016-05-09,36.3248
2016-05-10,36.8355
2016-05-11,36.3955
2016-05-12,36.272
2016-05-13,36.1106
2016-05-16,36.3831
2016-05-17,35.8764
2016-05-18,35.9586
2016-05-19,35.6364
