Dates,Price
2016-10-20,57.7313
2016-10-21,57.9297
2016-10-24,58.2489
2016-10-25,58.1871
2016-10-26,58.4691
2016-10-27,58.5525
2016-10-28,58.4503
2016-10-31,58.5781
2016-11-01,58.3315
2016-11-02,58.0889
2016-11-03,57.8344
2016-11-04,57.3098
2016-11-07,59.1037
2016-11-08,59.2305
2016-11-09,61.9538
2016-11-10,64.8294
2016-11-11,64.8648
2016-11-14,67.2501
2016-11-15,67.1205
2016-11-16,65.4631
2016-11-17,65.9867
2016-11-18,65.7254
2016-11-21,66.0142
2016-11-22,66.419
2016-11-23,66.6961
2016-11-25,66.6725
2016-11-28,66.2402
2016-11-29,66.7491
2016-11-30,67.8071
2016-12-01,69.1767
2016-12-02,69.0165
2016-12-05,70.4205
2016-12-06,70.782
2016-12-07,71.1042
2016-12-08,71.9924
2016-12-09,72.3068
2016-12-12,71.6642
2016-12-13,71.6878
2016-12-14,71.6642
2016-12-15,72.736
2016-12-16,71.8382
2016-12-19,72.2566
2016-12-20,73.184
2016-12-21,73.3678
2016-12-22,73.4886
2016-12-23,73.6242
2016-12-27,73.694
2016-12-28,73.1605
2016-12-29,72.6438
2016-12-30,72.9817
2017-01-03,73.7745
2017-01-04,73.9121
2017-01-05,73.2302
2017-01-06,73.24
2017-01-09,73.2941
2017-01-10,73.5034
2017-01-11,74.0584
2017-01-12,73.3403
2017-01-13,73.7332
2017-01-17,71.0551
2017-01-18,71.3862
2017-01-19,70.8518
2017-01-20,71.1583
2017-01-23,71.1917
2017-01-24,72.0484
2017-01-25,73.1654
2017-01-26,73.7745
2017-01-27,73.9298
2017-01-30,73.1654
2017-01-31,71.9756
2017-02-01,72.2468
2017-02-02,71.9403
2017-02-03,74.142
2017-02-06,73.7932
2017-02-07,73.7519
2017-02-08,73.1045
2017-02-09,74.1596
2017-02-10,73.9887
2017-02-13,74.9662
2017-02-14,76.1667
2017-02-15,77.0391
2017-02-16,76.9939
2017-02-17,76.7357
2017-02-21,77.3987
2017-02-22,77.4439
2017-02-23,77.5019
2017-02-24,76.8221
2017-02-27,76.9045
2017-02-28,77.0657
2017-03-01,79.6014
2017-03-02,78.3596
2017-03-03,78.9215
2017-03-06,78.1749
2017-03-07,77.7387
2017-03-08,77.5687
2017-03-09,77.8743
2017-03-10,77.6306
2017-03-13,77.6984
2017-03-14,77.8261
2017-03-15,78.0118
2017-03-16,77.9361
2017-03-17,77.1207
2017-03-20,76.5657
2017-03-21,74.3217
2017-03-22,74.4396
2017-03-23,74.3217
2017-03-24,74.2363
2017-03-27,74.194
2017-03-28,75.3513
2017-03-29,75.0694
2017-03-30,75.7168
2017-03-31,74.7029
2017-04-03,74.4308
2017-04-04,74.6784
2017-04-05,73.7224
2017-04-06,73.972
2017-04-07,73.7156
2017-04-10,73.4572
2017-04-11,73.3285
2017-04-12,73.0446
2017-04-13,72.1888
2017-04-17,73.4405
2017-04-18,72.8392
2017-04-19,72.242
2017-04-20,73.1742
2017-04-21,72.296
2017-04-24,74.8434
2017-04-25,75.4928
2017-04-26,75.6353
2017-04-27,74.9367
2017-04-28,74.4161
2017-05-01,74.4652
2017-05-02,73.9867
2017-05-03,74.4161
2017-05-04,74.5005
2017-05-05,74.4161
2017-05-08,74.5005
