Dates,Price
2015-11-16,21.4852
2015-11-17,21.5
2015-11-18,21.7484
2015-11-19,21.9487
2015-11-20,22.1098
2015-11-23,21.9989
2015-11-24,21.8692
2015-11-25,21.8427
2015-11-27,21.9095
2015-11-30,21.8525
2015-12-01,22.1098
2015-12-02,22.0067
2015-12-03,21.6129
2015-12-04,22.0371
2015-12-07,22.0459
2015-12-08,21.772
2015-12-09,21.4372
2015-12-10,21.4676
2015-12-11,20.9815
2015-12-14,21.2447
2015-12-15,21.5354
2015-12-16,21.8427
2015-12-17,21.4293
2015-12-18,21.0669
2015-12-21,21.3654
2015-12-22,21.5638
2015-12-23,21.9743
2015-12-24,21.9557
2015-12-28,21.9016
2015-12-29,22.2708
2015-12-30,22.0773
2015-12-31,21.7749
2016-01-04,21.3438
2016-01-05,21.2496
2016-01-06,21.0227
2016-01-07,20.5376
2016-01-08,20.0271
2016-01-11,20.4248
2016-01-12,20.4876
2016-01-13,19.8817
2016-01-14,19.9318
2016-01-15,19.0913
2016-01-19,19.2768
2016-01-20,18.509
2016-01-21,18.509
2016-01-22,18.888
2016-01-25,18.7289
2016-01-26,19.1688
2016-01-27,18.9371
2016-01-28,18.673
2016-01-29,19.2287
2016-02-01,18.9773
2016-02-02,18.451
2016-02-03,18.668
2016-02-04,19.0255
2016-02-05,18.501
2016-02-08,18.5334
2016-02-09,18.3047
2016-02-10,18.1927
2016-02-11,19.9445
2016-02-12,20.2922
2016-02-16,20.8853
2016-02-17,21.3861
2016-02-18,21.3616
2016-02-19,21.4568
2016-02-22,21.5246
2016-02-23,21.1111
2016-02-24,21.2732
2016-02-25,21.497
2016-02-26,21.3438
2016-02-29,21.1573
2016-03-01,21.6846
2016-03-02,21.7406
2016-03-03,21.719
2016-03-04,21.66
2016-03-07,21.9359
2016-03-08,21.8613
2016-03-09,22.314
2016-03-10,22.1285
2016-03-11,22.5182
2016-03-14,22.3896
2016-03-15,22.3523
2016-03-16,22.533
2016-03-17,22.7824
2016-03-18,22.8973
2016-03-21,22.7824
2016-03-22,22.8581
2016-03-23,22.4918
2016-03-24,22.5978
2016-03-28,22.5478
2016-03-29,22.7127
2016-03-30,23.0033
2016-03-31,23.0113
2016-04-01,23.187
2016-04-04,22.9503
2016-04-05,22.4938
2016-04-06,22.8384
2016-04-07,22.5134
2016-04-08,22.584
2016-04-11,22.529
2016-04-12,22.5418
2016-04-13,23.0239
2016-04-14,23.0397
2016-04-15,22.7549
2016-04-18,22.9945
2016-04-19,23.1085
2016-04-20,23.1949
2016-04-21,23.0309
2016-04-22,22.9591
2016-04-25,23.0239
2016-04-26,23.2037
2016-04-27,23.3588
2016-04-28,22.806
2016-04-29,22.422
2016-05-02,22.3219
2016-05-03,21.9075
2016-05-04,21.5638
2016-05-05,21.3782
2016-05-06,21.6365
2016-05-09,21.6208
2016-05-10,22.0459
2016-05-11,21.7739
2016-05-12,21.7523
2016-05-13,21.6365
2016-05-16,21.9979
2016-05-17,21.7357
2016-05-18,21.7926
2016-05-19,22.484
2016-05-20,22.8119
2016-05-23,22.7863
2016-05-24,23.2214
2016-05-25,23.5876
2016-05-26,23.5719
2016-05-27,23.5876
2016-05-31,23.6937
2016-06-01,23.5719
2016-06-02,23.7192
2016-06-03,23.7575
2016-06-06,23.7359
2016-06-07,23.7104
2016-06-08,23.7644
2016-06-09,23.7644
2016-06-10,23.678
2016-06-13,23.5218
2016-06-14,23.621
2016-06-15,23.3676
2016-06-16,23.5464
2016-06-17,23.6132
2016-06-20,23.4894
2016-06-21,23.4648
2016-06-22,23.4216
2016-06-23,23.8331
2016-06-24,22.6214
2016-06-27,22.2748
2016-06-28,22.6567
2016-06-29,23.0465
2016-06-30,23.4
2016-07-01,23.4894
2016-07-05,23.3156
2016-07-06,23.6367
2016-07-07,23.6514
2016-07-08,24.0815
2016-07-11,24.222
2016-07-12,24.3702
2016-07-13,24.4832
2016-07-14,24.488
2016-07-15,24.545
2016-07-18,24.6148
2016-07-19,24.6236
2016-07-20,25.2098
2016-07-21,25.1686
2016-07-22,25.2756
2016-07-25,25.3424
2016-07-26,25.415
2016-07-27,25.3158
2016-07-28,25.1195
2016-07-29,25.1195
2016-08-01,25.2835
2016-08-02,25.201
2016-08-03,25.2835
2016-08-04,25.3482
2016-08-05,25.5476
2016-08-08,25.523
2016-08-09,25.4642
2016-08-10,25.3924
2016-08-11,25.473
2016-08-12,25.4082
2016-08-15,25.6713
2016-08-16,25.6114
2016-08-17,25.2835
2016-08-18,25.0841
2016-08-19,25.1195
2016-08-22,25.2098
2016-08-23,25.4956
2016-08-24,25.5643
2016-08-25,25.7539
2016-08-26,25.8009
2016-08-29,25.9944
2016-08-30,25.9571
2016-08-31,25.8707
2016-09-01,25.9944
2016-09-02,26.1967
2016-09-06,26.2291
2016-09-07,26.1653
2016-09-08,25.8933
2016-09-09,25.3924
2016-09-12,25.8863
2016-09-13,25.5643
2016-09-14,25.5142
2016-09-15,25.7676
2016-09-16,25.3826
2016-09-19,25.5329
2016-09-20,25.5957
2016-09-21,25.8108
2016-09-22,26.0553
2016-09-23,25.7911
2016-09-26,25.581
2016-09-27,25.9149
2016-09-28,25.9237
2016-09-29,25.8343
2016-09-30,26.1083
2016-10-03,26.1388
2016-10-04,26.017
2016-10-05,26.2154
2016-10-06,26.125
2016-10-07,26.1162
2016-10-10,26.1162
2016-10-11,25.7597
2016-10-12,25.1774
2016-10-13,25.037
2016-10-14,25.0449
2016-10-17,25.0753
2016-10-18,25.2599
2016-10-19,25.1853
2016-10-20,25.0281
2016-10-21,25.0203
2016-10-24,25.2776
2016-10-25,25.1774
2016-10-26,25.3492
2016-10-27,25.2108
2016-10-28,25.3856
2016-10-31,25.4602
2016-11-01,25.2952
2016-11-02,25.2187
2016-11-03,25.1607
2016-11-04,25.0527
2016-11-07,25.6763
2016-11-08,25.7263
2016-11-09,26.0239
2016-11-10,25.7263
2016-11-11,26.0239
2016-11-14,26.0297
2016-11-15,26.3076
2016-11-16,26.1977
2016-11-17,24.9369
2016-11-18,25.0449
2016-11-21,24.9369
2016-11-22,24.8043
2016-11-23,24.656
2016-11-25,24.9693
2016-11-28,24.8279
2016-11-29,24.7552
2016-11-30,24.7463
2016-12-01,24.438
2016-12-02,24.272
2016-12-05,24.5048
2016-12-06,24.3388
2016-12-07,24.8553
2016-12-08,24.8553
2016-12-09,24.9457
2016-12-12,25.037
2016-12-13,25.3856
2016-12-14,25.2776
2016-12-15,25.417
2016-12-16,25.3856
2016-12-19,25.5182
2016-12-20,25.3581
2016-12-21,25.2442
2016-12-22,25.2776
2016-12-23,25.3356
2016-12-27,25.4602
2016-12-28,25.2442
2016-12-29,25.2776
2016-12-30,25.0753
2017-01-03,25.3434
2017-01-04,25.1912
2017-01-05,25.2491
2017-01-06,25.3022
2017-01-09,25.2589
2017-01-10,25.4268
2017-01-11,25.2344
2017-01-12,25.1431
2017-01-13,25.1676
2017-01-17,25.1008
2017-01-18,25.1352
2017-01-19,25.091
2017-01-20,25.1912
2017-01-23,25.3356
2017-01-24,25.6105
2017-01-25,25.6949
2017-01-26,25.7303
2017-01-27,25.9188
2017-01-30,25.8029
2017-01-31,25.7126
2017-02-01,25.529
2017-02-02,26.0975
2017-02-03,26.2144
2017-02-06,26.1967
2017-02-07,26.3214
2017-02-08,26.1712
2017-02-09,26.3636
2017-02-10,26.3734
2017-02-13,26.7574
2017-02-14,27.0412
2017-02-15,27.4693
2017-02-16,28.1233
2017-02-17,28.2392
2017-02-21,28.5662
2017-02-22,28.5308
2017-02-23,28.4916
2017-02-24,28.7262
2017-02-27,28.6742
2017-02-28,28.6094
2017-03-01,28.8273
2017-03-02,28.7812
2017-03-03,28.7007
2017-03-06,28.6153
2017-03-07,28.6231
2017-03-08,28.4748
2017-03-09,28.5132
2017-03-10,28.6742
2017-03-13,28.5406
2017-03-14,28.5563
2017-03-15,28.6565
2017-03-16,28.6467
2017-03-17,28.6467
2017-03-20,28.6919
2017-03-21,28.357
2017-03-22,28.5406
2017-03-23,28.4228
2017-03-24,28.523
2017-03-27,28.4474
2017-03-28,28.4748
2017-03-29,28.2392
2017-03-30,28.2392
2017-03-31,28.2882
2017-04-03,28.1046
2017-04-04,28.2058
2017-04-05,27.8601
2017-04-06,27.9279
2017-04-07,27.8277
2017-04-10,27.8689
2017-04-11,27.7933
2017-04-12,27.541
2017-04-13,27.3712
2017-04-17,27.5312
2017-04-18,27.5822
2017-04-19,27.5665
2017-04-20,27.7158
2017-04-21,27.7089
2017-04-24,28.096800000000002
2017-04-25,28.2146
2017-04-26,28.1979
2017-04-27,28.4945
2017-04-28,28.7625
2017-05-01,28.6791
2017-05-02,28.9059
2017-05-03,28.9157
2017-05-04,28.8587
2017-05-05,29.0355
2017-05-08,28.9511
2017-05-09,28.6192
2017-05-10,28.4876
2017-05-11,28.3914
2017-05-12,28.2402
2017-05-15,28.8961
2017-05-16,28.9589
2017-05-17,28.5524
2017-05-18,26.4932
2017-05-19,26.348
2017-05-22,26.67
2017-05-23,26.8114
2017-05-24,26.5875
2017-05-25,26.5433
2017-05-26,26.5954
2017-05-30,26.7466
2017-05-31,26.618
2017-06-01,26.8673
2017-06-02,27.0009
2017-06-05,26.8114
2017-06-06,26.6425
2017-06-07,26.6877
2017-06-08,26.6877
2017-06-09,26.4834
2017-06-12,26.3852
2017-06-13,26.7623
2017-06-14,26.6798
2017-06-15,26.6602
2017-06-16,26.7063
2017-06-19,27.0078
2017-06-20,26.8889
2017-06-21,26.8821
2017-06-22,26.8889
2017-06-23,27.0932
2017-06-26,27.2189
2017-06-27,26.8114
2017-06-28,27.0844
2017-06-29,26.5178
2017-06-30,26.4236
2017-07-03,26.452
2017-07-05,26.5109
2017-07-06,26.177
2017-07-07,26.3312
2017-07-10,26.399
2017-07-11,26.4932
2017-07-12,26.5532
2017-07-13,26.6445
2017-07-14,26.7721
2017-07-17,26.8438
2017-07-18,26.8438
2017-07-19,27.1836
2017-07-20,27.1472
2017-07-21,27.1335
2017-07-24,27.1472
2017-07-25,27.3712
2017-07-26,26.9823
2017-07-27,26.9017
2017-07-28,26.8625
2017-07-31,26.7997
2017-08-01,26.9725
2017-08-02,26.8625
2017-08-03,26.8929
2017-08-04,27.1001
2017-08-07,27.1335
2017-08-08,26.9901
2017-08-09,26.9439
2017-08-10,26.4156
2017-08-11,26.8153
2017-08-14,27.1335
2017-08-15,27.3436
2017-08-16,27.5587
2017-08-17,26.452
2017-08-18,25.8825
2017-08-21,26.1427
2017-08-22,26.6445
2017-08-23,26.347
2017-08-24,26.6199
2017-08-25,26.7907
2017-08-28,26.8771
2017-08-29,26.8251
2017-08-30,27.2612
2017-08-31,27.4477
2017-09-01,27.5243
2017-09-05,26.9439
2017-09-06,27.157
2017-09-07,27.0628
2017-09-08,26.8251
2017-09-11,27.429
2017-09-12,27.6166
2017-09-13,27.4212
2017-09-14,27.429
2017-09-15,27.6421
2017-09-18,27.7119
2017-09-19,27.6893
2017-09-20,27.7806
2017-09-21,27.8651
2017-09-22,28.4356
2017-09-25,28.7341
2017-09-26,28.7655
2017-09-27,28.5279
2017-09-28,28.4178
2017-09-29,28.6565
2017-10-02,28.7577
2017-10-03,28.8479
2017-10-04,28.7429
2017-10-05,28.8794
2017-10-06,29.0012
2017-10-09,29.0159
2017-10-10,28.8391
2017-10-11,28.8705
2017-10-12,28.5878
2017-10-13,28.7645
2017-10-16,28.8303
2017-10-17,28.8794
2017-10-18,28.8391
2017-10-19,29.01
2017-10-20,29.4382
2017-10-23,29.5246
2017-10-24,29.7209
2017-10-25,29.4804
2017-10-26,29.4538
2017-10-27,29.5913
2017-10-30,29.2584
2017-10-31,29.3518
2017-11-01,29.7573
2017-11-02,29.4038
2017-11-03,29.6296
2017-11-06,29.5737
2017-11-07,29.554
2017-11-08,29.6532
2017-11-09,29.2663
2017-11-10,29.2132
2017-11-13,29.1799
2017-11-14,29.2584
2017-11-15,29.3184
2017-11-16,30.8403
2017-11-17,30.8571
2017-11-20,31.3726
2017-11-21,31.5032
2017-11-22,31.3274
2017-11-24,31.3638
2017-11-27,31.6907
2017-11-28,32.4537
2017-11-29,32.2161
2017-11-30,32.059
2017-12-01,32.3182
2017-12-04,32.4204
2017-12-05,32.0688
2017-12-06,32.1542
2017-12-07,32.1454
2017-12-08,32.327
2017-12-11,32.6275
2017-12-12,32.5824
2017-12-13,32.7905
2017-12-14,32.5824
2017-12-15,32.8249
2017-12-18,33.0744
2017-12-19,32.9182
2017-12-20,33.2972
2017-12-21,33.1185
2017-12-22,33.1342
2017-12-26,33.0744
2017-12-27,33.1421
2017-12-28,33.1676
2017-12-29,32.9182
2018-01-02,33.3994
2018-01-03,33.6665
2018-01-04,33.7617
2018-01-05,34.2301
2018-01-08,34.5855
2018-01-09,34.3666
2018-01-10,34.5591
2018-01-11,34.7231
2018-01-12,35.3898
2018-01-16,35.105
2018-01-17,35.6755
2018-01-18,35.7639
2018-01-19,35.7541
2018-01-22,36.0762
2018-01-23,36.4562
2018-01-24,36.5141
2018-01-25,36.2824
2018-01-26,36.8529
2018-01-29,37.1034
2018-01-30,36.5868
2018-01-31,35.9701
2018-02-01,36.1076
2018-02-02,35.4418
2018-02-05,33.581
2018-02-06,34.7829
2018-02-07,34.9302
2018-02-08,33.5722
2018-02-09,34.2301
2018-02-12,35.157
2018-02-13,35.7001
2018-02-14,36.4474
2018-02-15,38.1698
2018-02-16,38.3848
2018-02-20,38.152
2018-02-21,37.5029
2018-02-22,37.1818
2018-02-23,38.099
2018-02-26,39.2774
2018-02-27,39.0014
2018-02-28,38.7756
2018-03-01,37.9282
2018-03-02,38.152
2018-03-05,38.5507
2018-03-06,38.3504
2018-03-07,38.2738
2018-03-08,38.3936
2018-03-09,39.2862
2018-03-12,39.4433
2018-03-13,39.1066
2018-03-14,39.2106
2018-03-15,39.2518
2018-03-16,38.9749
2018-03-19,38.3337
2018-03-20,38.4221
2018-03-21,38.3681
2018-03-22,37.2948
2018-03-23,36.7331
2018-03-26,38.152
2018-03-27,36.957
2018-03-28,36.0762
2018-03-29,37.1396
2018-04-02,35.5106
2018-04-03,35.8317
2018-04-04,35.9613
2018-04-05,36.5023
2018-04-06,35.5518
2018-04-09,35.9377
2018-04-10,37.1052
2018-04-11,37.0356
2018-04-12,37.8299
2018-04-13,37.5305
2018-04-16,37.7956
2018-04-17,38.9219
2018-04-18,38.9572
2018-04-19,38.8944
2018-04-20,38.4849
2018-04-23,38.6253
2018-04-24,38.1806
2018-04-25,38.153
2018-04-26,38.59
2018-04-27,39.025
2018-04-30,38.6577
2018-05-01,39.132
2018-05-02,38.2856
2018-05-03,38.7903
2018-05-04,39.5405
2018-05-07,39.9166
2018-05-08,39.898
2018-05-09,40.1876
2018-05-10,40.4125
2018-05-11,40.0924
2018-05-14,39.8891
2018-05-15,39.6987
2018-05-16,39.4188
2018-05-17,37.936
2018-05-18,37.718
2018-05-21,38.1894
2018-05-22,38.1
2018-05-23,38.1266
2018-05-24,38.0322
2018-05-25,37.7603
2018-05-29,37.5079
2018-05-30,37.4028
2018-05-31,37.281
2018-06-01,38.1088
2018-06-04,38.041
2018-06-05,38.1176
2018-06-06,38.6341
2018-06-07,38.1
2018-06-08,37.9527
2018-06-11,38.1364
2018-06-12,38.3533
2018-06-13,38.4162
2018-06-14,39.0102
2018-06-15,38.6253
2018-06-18,38.59
2018-06-19,38.2473
2018-06-20,38.1806
2018-06-21,37.6719
2018-06-22,37.7082
2018-06-25,36.9148
2018-06-26,37.1416
2018-06-27,36.9501
2018-06-28,37.4833
2018-06-29,37.5579
2018-07-02,37.3684
2018-07-03,37.2457
2018-07-05,37.4391
2018-07-06,37.5707
2018-07-09,37.5334
2018-07-10,37.7023
2018-07-11,37.4489
2018-07-12,38.3366
2018-07-13,36.7527
2018-07-16,37.3861
2018-07-17,37.2457
2018-07-18,37.1318
2018-07-19,37.2978
2018-07-20,36.955
2018-07-23,36.9992
2018-07-24,37.2889
2018-07-25,37.9664
2018-07-26,38.2944
2018-07-27,37.4489
2018-07-30,37.0954
2018-07-31,37.2024
2018-08-01,36.8235
2018-08-02,37.4116
2018-08-03,37.6749
2018-08-06,38.0902
2018-08-07,38.3366
2018-08-08,38.5655
2018-08-09,38.5125
2018-08-10,38.5125
2018-08-13,38.4859
2018-08-14,38.7059
2018-08-15,38.5821
2018-08-16,39.7271
2018-08-17,40.3516
2018-08-20,40.659
2018-08-21,40.2721
2018-08-22,40.4587
2018-08-23,40.4842
2018-08-24,40.7464
2018-08-27,40.983
2018-08-28,41.3002
2018-08-29,41.7676
2018-08-30,41.4769
2018-08-31,42.022
