Dates,Price
2016-08-03,120.32
2016-08-04,119.73
2016-08-05,120.19
2016-08-08,120.61
2016-08-09,121.02
2016-08-10,121.69
2016-08-11,122.37
2016-08-12,122.46
2016-08-15,123.88
2016-08-16,124.21
2016-08-17,123.94
2016-08-18,124.21
2016-08-19,123.68
2016-08-22,124.2
2016-08-23,123.4
2016-08-24,122.62
2016-08-25,122.35
2016-08-26,121.64
2016-08-29,122.29
2016-08-30,120.34
2016-08-31,119.09
2016-09-01,119.51
2016-09-02,120.67
2016-09-06,122.36
2016-09-07,122.03
2016-09-08,122.29
2016-09-09,118.26
2016-09-12,119.72
2016-09-13,118.47
2016-09-14,117.46
2016-09-15,117.55
2016-09-16,116.57
2016-09-19,117.29
2016-09-20,117.57
2016-09-21,120.12
2016-09-22,121.32
2016-09-23,121.24
2016-09-26,120.12
2016-09-27,120.83
2016-09-28,121.64
2016-09-29,120.55
2016-09-30,121.21
2016-10-03,121.79
2016-10-04,121.66
2016-10-05,123.88
2016-10-06,123.66
2016-10-07,123.16
2016-10-10,124.98
2016-10-11,123.07
2016-10-12,122.5
2016-10-13,122.71
2016-10-14,122.83
2016-10-17,123.27
2016-10-18,124.3
2016-10-19,125.27
2016-10-20,124.98
2016-10-21,124.8
2016-10-24,126.46
2016-10-25,127.91
2016-10-26,133.89
2016-10-27,131.87
2016-10-28,131.58
2016-10-31,131.03
2016-11-01,131.01
2016-11-02,129.5
2016-11-03,128.8
2016-11-04,128.39
2016-11-07,131.6
2016-11-08,131.85
2016-11-09,134.51
2016-11-10,136.92
2016-11-11,137.69
2016-11-14,139.04
2016-11-15,137.31
2016-11-16,135.76
2016-11-17,134.75
2016-11-18,135.68
2016-11-21,136.3
2016-11-22,138.62
2016-11-23,138.81
2016-11-25,139.09
2016-11-28,138.84
2016-11-29,140.59
2016-11-30,139.6
2016-12-01,141.28
2016-12-02,141.14
2016-12-05,141.05
2016-12-06,141.13
2016-12-07,142.9
2016-12-08,144.06
2016-12-09,145.09
2016-12-12,145.71
2016-12-13,145.25
2016-12-14,143.21
2016-12-15,142.55
2016-12-16,143.24
2016-12-19,144.78
2016-12-20,144.99
2016-12-21,146
2016-12-22,145.98
2016-12-23,146.29
2016-12-27,146
2016-12-28,144.7
2016-12-29,144.34
2016-12-30,144.33
2017-01-03,145.53
2017-01-04,147.06
2017-01-05,147.13
2017-01-06,147.51
2017-01-09,146.78
2017-01-10,147.48
2017-01-11,147.78
2017-01-12,146.75
2017-01-13,147.25
2017-01-17,146.18
2017-01-18,146.78
2017-01-19,147.41
2017-01-20,147.9
2017-01-23,146.32
2017-01-24,148.83
2017-01-25,155.16
2017-01-26,156.8
2017-01-27,155.48
2017-01-30,153.5
2017-01-31,151.52
2017-02-01,152.02
2017-02-02,150.43
2017-02-03,150.54
2017-02-06,152.03
2017-02-07,154.35
2017-02-08,153.19
2017-02-09,153.62
2017-02-10,155.45
2017-02-13,157.13
2017-02-14,157.56
2017-02-15,158.3
2017-02-16,159.71
2017-02-17,161.49
2017-02-21,164.15
2017-02-22,163.96
2017-02-23,165.39
2017-02-24,165.9
2017-02-27,167.77
2017-02-28,168.53
2017-03-01,171.96
2017-03-02,171.11
2017-03-03,170.36
2017-03-06,169.2
2017-03-07,170.2
2017-03-08,169.92
2017-03-09,168.86
2017-03-10,167.11
2017-03-13,167.42
2017-03-14,167.14
2017-03-15,167.12
2017-03-16,166.63
2017-03-17,168.4
2017-03-20,167.73
2017-03-21,164.53
2017-03-22,165.5
2017-03-23,165.74
2017-03-24,164.4
2017-03-27,164.66
2017-03-28,165.83
2017-03-29,166.08
2017-03-30,166.42
2017-03-31,165.39
2017-04-03,165.18
2017-04-04,167.11
2017-04-05,165.58
2017-04-06,165.84
2017-04-07,167.25
2017-04-10,166.02
2017-04-11,166.98
2017-04-12,164.61
2017-04-13,164.21
2017-04-17,167.39
2017-04-18,166.29
2017-04-19,166.82
2017-04-20,167.65
2017-04-21,168.68
2017-04-24,170.24
2017-04-25,171.59
2017-04-26,169.89
2017-04-27,171.33
2017-04-28,172.84
2017-05-01,170.56
2017-05-02,171.52
2017-05-03,171.48
2017-05-04,171.19
2017-05-05,173
2017-05-08,173.95
2017-05-09,174.77
2017-05-10,172.6
2017-05-11,173.31
2017-05-12,172.67
2017-05-15,171.84
2017-05-16,172.15
2017-05-17,168.45
2017-05-18,167.17
2017-05-19,170.32
2017-05-22,173.06
2017-05-23,172.89
2017-05-24,174.56
2017-05-25,176.26
2017-05-26,175.8
2017-05-30,176.08
2017-05-31,176.79
2017-06-01,176.5
2017-06-02,179.25
2017-06-05,178.03
2017-06-06,175.95
2017-06-07,177.24
2017-06-08,178.97
2017-06-09,179.06
2017-06-12,179.03
2017-06-13,180.04
2017-06-14,181.27
2017-06-15,184.15
2017-06-16,185.1
2017-06-19,187.57
2017-06-20,186.88
2017-06-21,187.66
2017-06-22,187.92
2017-06-23,190.55
2017-06-26,188.43
2017-06-27,187.39
2017-06-28,188.1
2017-06-29,186.06
2017-06-30,186.32
2017-07-03,187.12
2017-07-05,190.15
2017-07-06,189.85
2017-07-07,190.68
2017-07-10,192.18
2017-07-11,194.36
2017-07-12,194.53
2017-07-13,194.32
2017-07-14,196.47
2017-07-17,196.91
2017-07-18,196.22
2017-07-19,198.7
2017-07-20,198.13
2017-07-21,199.87
2017-07-24,199.91
2017-07-25,200.19
2017-07-26,219.98
2017-07-27,227.07
2017-07-28,227.34
2017-07-31,228.44
2017-08-01,225.62
2017-08-02,224.2
2017-08-03,224.47
2017-08-04,223.99
2017-08-07,226.34
2017-08-08,225.68
2017-08-09,222.09
2017-08-10,220.73
2017-08-11,222.62
2017-08-14,224.77
2017-08-15,226.69
2017-08-16,225.19
2017-08-17,223.31
2017-08-18,223.48
2017-08-21,223.4
2017-08-22,227.25
2017-08-23,225.69
2017-08-24,226.27
2017-08-25,223.59
2017-08-28,224.8
2017-08-29,227.95
2017-08-30,227.92
2017-08-31,227.16
2017-09-01,227.8
2017-09-05,224.63
2017-09-06,222.38
2017-09-07,224
2017-09-08,226.31
2017-09-11,228.03
2017-09-12,228.03
2017-09-13,229.33
2017-09-14,232.45
2017-09-15,236.02
2017-09-18,239.87
2017-09-19,239.31
2017-09-20,242.13
2017-09-21,242.69
2017-09-22,243.07
2017-09-25,241.06
2017-09-26,240.46
2017-09-27,241.97
2017-09-28,241.01
2017-09-29,240.95
2017-10-02,242.64
2017-10-03,242.13
2017-10-04,242.42
2017-10-05,245.4
2017-10-06,245.11
2017-10-09,244.92
2017-10-10,247.31
2017-10-11,247.8
2017-10-12,248.24
2017-10-13,247.17
2017-10-16,246.2
2017-10-17,245.14
2017-10-18,246.47
2017-10-19,245.53
2017-10-20,250.95
2017-10-23,248.65
2017-10-24,252.12
2017-10-25,244.95
2017-10-26,245.73
2017-10-27,243.08
2017-10-30,245.71
2017-10-31,244.53
2017-11-01,245.03
2017-11-02,248.94
2017-11-03,248.09
2017-11-06,250.3
2017-11-07,252.25
2017-11-08,251.71
2017-11-09,250.34
2017-11-10,248.58
2017-11-13,250.06
2017-11-14,249.44
2017-11-15,250.49
2017-11-16,251.29
2017-11-17,249.9
2017-11-20,252.17
2017-11-21,254.43
2017-11-22,252.68
2017-11-24,253.37
2017-11-27,253.09
2017-11-28,255.38
2017-11-29,256.64
2017-11-30,263.77
2017-12-01,258.61
2017-12-04,264.88
2017-12-05,262.58
2017-12-06,265.18
2017-12-07,268.69
2017-12-08,272.46
2017-12-11,269.83
2017-12-12,276.31
2017-12-13,278.12
2017-12-14,280.06
2017-12-15,280.12
2017-12-18,282.21
2017-12-19,283.25
2017-12-20,283.89
2017-12-21,281.14
2017-12-22,281.21
2017-12-26,281.46
2017-12-27,281.71
2017-12-28,282.4
2017-12-29,281.02
2018-01-02,282.87
2018-01-03,283.79
2018-01-04,282.71
2018-01-05,294.3
2018-01-08,295.57
2018-01-09,303.45
2018-01-10,305.19
2018-01-11,312.68
2018-01-12,320.38
2018-01-16,319.38
2018-01-17,334.49
2018-01-18,324.15
2018-01-19,321.84
2018-01-22,322.08
2018-01-23,319.8
2018-01-24,318.94
2018-01-25,326.96
2018-01-26,327.06
2018-01-29,324.8
2018-01-30,321.82
2018-01-31,337.69
2018-02-01,340.16
2018-02-02,332.5
2018-02-05,313.41
2018-02-06,324.88
2018-02-07,331.74
2018-02-08,315.69
2018-02-09,318.73
2018-02-12,329.24
2018-02-13,328.63
2018-02-14,330.25
2018-02-15,341.37
2018-02-16,340.01
2018-02-20,338.39
2018-02-21,337.44
2018-02-22,340.83
2018-02-23,341.57
2018-02-26,348.09
2018-02-27,349.2
2018-02-28,346.87
2018-03-01,334.88
2018-03-02,330.07
2018-03-05,337.8
2018-03-06,334.14
2018-03-07,332.34
2018-03-08,333.95
2018-03-09,339.51
2018-03-12,329.61
2018-03-13,324.33
2018-03-14,316.28
2018-03-15,316.01
2018-03-16,316.48
2018-03-19,317.71
2018-03-20,323.32
2018-03-21,322.84
2018-03-22,306.08
2018-03-23,307.4
2018-03-26,315.05
2018-03-27,307.52
2018-03-28,306.46
2018-03-29,313.99
2018-04-02,308.78
2018-04-03,316.81
2018-04-04,313.56
2018-04-05,322.14
2018-04-06,312.3
2018-04-09,308.82
2018-04-10,320.65
2018-04-11,313.5
2018-04-12,323.17
2018-04-13,315.32
2018-04-16,317.72
2018-04-17,322.46
2018-04-18,326.57
2018-04-19,326.22
2018-04-20,324.33
2018-04-23,324.5
2018-04-24,315.13
2018-04-25,328.34
2018-04-26,328.28
2018-04-27,326.45
2018-04-30,319.43
2018-05-01,315.57
2018-05-02,310.45
2018-05-03,316.69
2018-05-04,320.26
2018-05-07,326.01
2018-05-08,324.03
2018-05-09,329.91
2018-05-10,331.14
2018-05-11,329.59
2018-05-14,331.65
2018-05-15,329.27
2018-05-16,328.16
2018-05-17,331.21
2018-05-18,338.03
2018-05-21,350.25
2018-05-22,341.69
2018-05-23,345.71
2018-05-24,345.5
2018-05-25,346.56
2018-05-29,339.23
2018-05-30,344.73
2018-05-31,338.92
2018-06-01,343.33
2018-06-04,347.17
2018-06-05,346.57
2018-06-06,357.6
2018-06-07,354.68
2018-06-08,355.61
2018-06-11,357.01
2018-06-12,356.69
2018-06-13,350.18
2018-06-14,348.79
2018-06-15,344.42
2018-06-18,341.42
2018-06-19,328.3
2018-06-20,329.82
2018-06-21,324.97
2018-06-22,326.18
2018-06-25,318.75
2018-06-26,318.84
2018-06-27,317.42
2018-06-28,322.06
2018-06-29,322.91
2018-07-02,323.45
2018-07-03,320.41
2018-07-05,320.66
2018-07-06,322.05
2018-07-09,329.07
2018-07-10,334.11
2018-07-11,327.81
2018-07-12,333.03
2018-07-13,337.61
2018-07-16,342.71
2018-07-17,343.49
2018-07-18,346.7
2018-07-19,341.98
2018-07-20,341.57
2018-07-23,340
2018-07-24,344.81
2018-07-25,342.53
2018-07-26,345.81
2018-07-27,347.09
2018-07-30,337.86
2018-07-31,342.91
2018-08-01,339.51
2018-08-02,336.59
2018-08-03,335.35
2018-08-06,333.55
2018-08-07,337.58
2018-08-08,334.71
2018-08-09,332.44
2018-08-10,328.28
2018-08-13,327.24
2018-08-14,328.01
2018-08-15,320.88
2018-08-16,334.62
2018-08-17,335.04
2018-08-20,339.22
2018-08-21,342.15
2018-08-22,338.54
2018-08-23,336.07
2018-08-24,337.91
2018-08-27,342.12
2018-08-28,339.69
2018-08-29,338.69
2018-08-30,335.52
2018-08-31,331.54
2018-09-04,334.89
2018-09-05,335.31
2018-09-06,339.75
2018-09-07,337.81
2018-09-10,330.63
2018-09-11,333.91
2018-09-12,341.83
2018-09-13,343.79
2018-09-14,348
2018-09-17,344.26
2018-09-18,351.65
2018-09-19,353.23
2018-09-20,355.41
2018-09-21,360.01
2018-09-24,355.91
2018-09-25,355.18
2018-09-26,353.05
2018-09-27,355.34
2018-09-28,359.69
2018-10-01,369.73
2018-10-02,373.68
2018-10-03,379.43
2018-10-04,377.19
2018-10-05,373.78
2018-10-08,373.11
2018-10-09,372.79
2018-10-10,355.42
2018-10-11,346.35
2018-10-12,348.29
2018-10-15,347.09
2018-10-16,356.16
2018-10-17,353.51
2018-10-18,347.55
2018-10-19,344.56
2018-10-22,344.28
2018-10-23,338.56
2018-10-24,343.01
2018-10-25,351.84
2018-10-26,347.48
2018-10-29,324.59
2018-10-30,338.43
2018-10-31,343.22
2018-11-01,351.15
2018-11-02,346.01
2018-11-05,350.1
2018-11-06,354.44
2018-11-07,359.8
2018-11-08,360.26
2018-11-09,358.87
2018-11-12,346.91
2018-11-13,339.6
2018-11-14,334.95
2018-11-15,331.89
2018-11-16,326.43
2018-11-19,311.83
2018-11-20,308.69
2018-11-21,308.33
2018-11-23,303.46
2018-11-26,307.38
2018-11-27,309.01
2018-11-28,324.04
2018-11-29,332.84
2018-11-30,336.93
2018-12-03,349.76
2018-12-04,332.78
2018-12-06,322.49
2018-12-07,314.05
2018-12-10,317.08
2018-12-11,312.91
2018-12-12,317.42
2018-12-13,316.25
2018-12-14,309.71
2018-12-17,307.17
2018-12-18,318.75
2018-12-19,310.48
2018-12-20,304.17
2018-12-21,295.91
2018-12-24,285.82
2018-12-26,305.03
2018-12-27,308.15
2018-12-28,307.4
2018-12-31,313.36
2019-01-02,314.64
2019-01-03,302.08
2019-01-04,317.81
2019-01-07,318.8
2019-01-08,330.87
2019-01-09,334.08
2019-01-10,342.6
2019-01-11,342.89
2019-01-14,340.42
2019-01-15,342.24
2019-01-16,342.07
2019-01-17,348.9
2019-01-18,354.38
2019-01-22,347.75
2019-01-23,348.44
2019-01-24,348.11
2019-01-25,353.87
2019-01-28,352.67
2019-01-29,354.56
2019-01-30,376.73
2019-01-31,374.69
2019-02-01,376.44
2019-02-04,385.74
2019-02-05,398.54
2019-02-06,399.45
2019-02-07,395.67
2019-02-08,395.41
2019-02-11,394.47
2019-02-12,401.08
2019-02-13,400.94
2019-02-14,400.2
2019-02-15,408.17
2019-02-19,406.5
2019-02-20,411.66
2019-02-21,407.78
2019-02-22,414.1
2019-02-25,416.86
2019-02-26,416.76
2019-02-27,425.23
2019-02-28,429.63
2019-03-01,430.29
2019-03-04,422.54
2019-03-05,420.03
2019-03-06,414.5
2019-03-07,412.64
2019-03-08,412.63
2019-03-11,390.63
2019-03-12,366.6
2019-03-13,368.29
2019-03-14,364.53
2019-03-15,370.1
2019-03-18,363.55
2019-03-19,364.66
2019-03-20,367.33
2019-03-21,363.96
2019-03-22,353.68
2019-03-25,361.77
2019-03-26,361.69
2019-03-27,365.44
2019-03-28,365.66
2019-03-29,372.47
2019-04-01,382.36
2019-04-02,381.57
2019-04-03,375.71
2019-04-04,386.57
2019-04-05,382.74
2019-04-08,365.74
2019-04-09,360.39
2019-04-10,356.37
2019-04-11,361.47
2019-04-12,370.73
2019-04-15,366.65
2019-04-16,372.76
2019-04-17,368.67
2019-04-18,371.15
2019-04-22,366.36
2019-04-23,365.25
2019-04-24,366.65
2019-04-25,373.82
2019-04-26,371.86
2019-04-29,370.16
2019-04-30,368.84
2019-05-01,367.95
2019-05-02,366.99
2019-05-03,367.62
2019-05-06,362.87
2019-05-07,348.84
2019-05-08,351.31
2019-05-09,347.81
2019-05-10,348.35
2019-05-13,331.35
2019-05-14,336.93
2019-05-15,339.47
2019-05-16,347.5
2019-05-17,348.69
2019-05-20,346.5
2019-05-21,352.35
2019-05-22,346.49
2019-05-23,344.29
2019-05-24,348.57
2019-05-28,348.55
2019-05-29,342.57
2019-05-30,343.64
2019-05-31,335.52
2019-06-03,332.84
2019-06-04,338.48
2019-06-05,342.52
2019-06-06,344.38
2019-06-07,347.39
2019-06-10,347.49
2019-06-11,343.1
2019-06-12,340.83
2019-06-13,342.63
2019-06-14,340.96
2019-06-17,348.57
2019-06-18,367.29
2019-06-19,361.99
2019-06-20,368.19
2019-06-21,365.21
2019-06-24,367.32
2019-06-25,362.73
2019-06-26,368.25
2019-06-27,357.53
2019-06-28,357.52
2019-07-01,350.1
2019-07-02,347.84
2019-07-03,348.15
2019-07-05,349.51
2019-07-08,344.86
2019-07-09,346.8
2019-07-10,346.01
2019-07-11,352.59
2019-07-12,358.82
2019-07-15,355.16
2019-07-16,356.27
2019-07-17,362.92
2019-07-18,354.67
2019-07-19,370.62
2019-07-22,366.76
2019-07-23,366.41
2019-07-24,354.98
2019-07-25,341.89
2019-07-26,338.85
2019-07-29,334.14
2019-07-30,341.26
2019-07-31,335.1
2019-08-01,328.33
2019-08-02,333.51
2019-08-05,325.16
2019-08-06,326.52
2019-08-07,325.46
2019-08-08,332.41
2019-08-09,333.61
2019-08-12,328.98
2019-08-13,328.96
2019-08-14,316.68
2019-08-15,324.16
2019-08-16,326.59
2019-08-19,329.88
2019-08-20,327.87
2019-08-21,336.01
2019-08-22,350.27
2019-08-23,351.85
2019-08-26,354.84
2019-08-27,350.58
2019-08-28,355.76
2019-08-29,358.5
2019-08-30,359.83
2019-09-03,350.28
2019-09-04,352.36
2019-09-05,356.08
2019-09-06,358.76
2019-09-09,354.58
2019-09-10,365.17
2019-09-11,378.46
2019-09-12,371.24
2019-09-13,375.32
2019-09-16,374.42
2019-09-17,379.71
2019-09-18,381.89
2019-09-19,379.94
2019-09-20,374.95
2019-09-23,372.62
2019-09-24,377.19
2019-09-25,381.68
2019-09-26,382.37
2019-09-27,378.38
2019-09-30,376.02
2019-10-01,370.56
2019-10-02,363.06
2019-10-03,367.72
2019-10-04,371.3
2019-10-07,372.14
2019-10-08,369.72
2019-10-09,370.58
2019-10-10,366.66
2019-10-11,370.54
2019-10-14,368.82
2019-10-15,366.62
2019-10-16,368.07
2019-10-17,364.74
2019-10-18,339.98
2019-10-21,327.18
2019-10-22,333.06
2019-10-23,336.52
2019-10-24,340.52
2019-10-25,335.85
2019-10-28,336.9
2019-10-29,344.85
2019-10-30,342.02
2019-10-31,335.93
2019-11-01,341.15
2019-11-04,346.99
2019-11-05,354.1
2019-11-06,350.05
2019-11-07,355.2
2019-11-08,348.92
2019-11-11,364.79
2019-11-12,360.73
2019-11-13,360.36
2019-11-14,365.27
2019-11-15,369.48
2019-11-18,367.27
2019-11-19,364.83
2019-11-20,368.72
2019-11-21,364.27
2019-11-22,369.14
2019-11-25,370.92
2019-11-26,371.3
2019-11-27,365.82
2019-11-29,364.01
2019-12-02,353.08
2019-12-03,350
2019-12-04,346.78
2019-12-05,343.64
2019-12-06,352
2019-12-09,349.13
2019-12-10,345.84
2019-12-11,347.93
2019-12-12,344.24
2019-12-13,339.65
2019-12-16,325.07
2019-12-17,325.07
2019-12-18,328.72
2019-12-19,331.53
2019-12-20,326.06
2019-12-23,335.55
2019-12-24,331.03
2019-12-26,327.97
2019-12-27,328.19
2019-12-30,324.47
2019-12-31,323.83
2020-01-02,331.35
2020-01-03,330.79
2020-01-06,331.77
2020-01-07,335.29
2020-01-08,329.41
2020-01-09,334.35
2020-01-10,327.97
2020-01-13,328.27
2020-01-14,330.38
2020-01-15,327.85
2020-01-16,330.04
2020-01-17,322.23
2020-01-21,311.52
2020-01-22,307.17
2020-01-23,315.91
2020-01-24,321.14
2020-01-27,314.73
2020-01-28,314.69
2020-01-29,320.12
2020-01-30,321.39
2020-01-31,316.39
2020-02-03,314.13
2020-02-04,316.06
2020-02-05,327.6
2020-02-06,339.41
2020-02-07,334.76
2020-02-10,342.63
2020-02-11,342.38
2020-02-12,345.39
2020-02-13,342.82
2020-02-14,340.49
2020-02-18,338.88
2020-02-19,338.3
2020-02-20,336.28
2020-02-21,330.38
2020-02-24,317.9
2020-02-25,304.14
2020-02-26,305.59
2020-02-27,287.76
2020-02-28,275.11
2020-03-02,289.27
2020-03-03,280.62
2020-03-04,283.12
2020-03-05,260.37
2020-03-06,262.33
2020-03-09,227.17
2020-03-10,231.01
2020-03-11,189.08
2020-03-12,154.84
2020-03-13,170.2
2020-03-16,129.61
2020-03-17,124.14
2020-03-18,101.89
2020-03-19,97.71
2020-03-20,95.01
2020-03-23,105.62
2020-03-24,127.68
2020-03-25,158.73
2020-03-26,180.55
2020-03-27,162
2020-03-30,152.28
2020-03-31,149.14
2020-04-01,130.7
2020-04-02,123.27
2020-04-03,124.52
2020-04-06,148.77
2020-04-07,141.58
2020-04-08,146.87
2020-04-09,151.84
2020-04-13,147.33
2020-04-14,141
2020-04-15,145.98
2020-04-16,134.24
2020-04-17,154
2020-04-20,143.61
2020-04-21,136.33
2020-04-22,134.97
2020-04-23,137.74
2020-04-24,128.98
2020-04-27,128.68
2020-04-28,131.3
2020-04-29,139
2020-04-30,141.02
2020-05-01,133.37
2020-05-04,131.46
2020-05-05,125.4
2020-05-06,121.86
2020-05-07,128.65
2020-05-08,133.44
2020-05-11,128.91
2020-05-12,125.22
2020-05-13,121.5
2020-05-14,122.52
2020-05-15,120
2020-05-18,135.44
2020-05-19,130.44
2020-05-20,133.32
2020-05-21,139
2020-05-22,137.53
2020-05-26,144.73
2020-05-27,149.52
2020-05-28,149.82
2020-05-29,145.85
2020-06-01,151.39
2020-06-02,153.31
2020-06-03,173.16
2020-06-04,184.3
2020-06-05,205.43
2020-06-08,230.5
2020-06-09,216.74
2020-06-10,203.41
2020-06-11,170
2020-06-12,189.51
2020-06-15,190.94
2020-06-16,197.77
2020-06-17,192.54
2020-06-18,192.29
2020-06-19,187.02
2020-06-22,188.52
2020-06-23,187.88
2020-06-24,176.69
2020-06-25,174.88
2020-06-26,170.01
2020-06-29,194.49
2020-06-30,183.3
2020-07-01,180.32
2020-07-02,180.81
2020-07-06,187.91
2020-07-07,178.88
2020-07-08,180.08
2020-07-09,173.28
2020-07-10,178.44
2020-07-13,175.65
2020-07-14,179.96
2020-07-15,187.94
2020-07-16,178.7
2020-07-17,175.66
2020-07-20,174.42
2020-07-21,178.63
2020-07-22,179.79
2020-07-23,176.45
2020-07-24,173.76
2020-07-27,170.21
2020-07-28,170.84
2020-07-29,166.01
2020-07-30,161.95
2020-07-31,158
2020-08-03,162.27
2020-08-04,165.07
2020-08-05,174.28
2020-08-06,172.2
2020-08-07,170.02
2020-08-10,179.41
2020-08-11,180.13
2020-08-12,175.44
2020-08-13,174.73
2020-08-14,178.08
2020-08-17,172.01
2020-08-18,170.23
2020-08-19,169.27
2020-08-20,169.58
2020-08-21,167.5
2020-08-24,178.27
2020-08-25,174.73
2020-08-26,171.9
2020-08-27,174.2
2020-08-28,175.8
2020-08-31,171.82
2020-09-01,172.1
2020-09-02,174.78
2020-09-03,168.77
2020-09-04,171.05
2020-09-08,161.08
2020-09-09,160.78
2020-09-10,157.69
2020-09-11,160.23
2020-09-14,165.35
2020-09-15,163.49
2020-09-16,167.46
2020-09-17,167.53
2020-09-18,161.14
2020-09-21,156.35
2020-09-22,156.8
2020-09-23,151.18
2020-09-24,146.05
2020-09-25,156.03
2020-09-28,166.08
2020-09-29,163.6
2020-09-30,165.26
2020-10-01,167.86
2020-10-02,168.08
2020-10-05,171.2
2020-10-06,159.54
2020-10-07,164.61
2020-10-08,168
2020-10-09,167.33
2020-10-12,167.35
2020-10-13,162.14
2020-10-14,163.24
2020-10-15,164.24
2020-10-16,167.35
2020-10-19,167.11
2020-10-20,167.24
2020-10-21,163.86
2020-10-22,169.07
2020-10-23,167.36
2020-10-26,160.83
2020-10-27,155.24
2020-10-28,148.14
2020-10-29,148.29
2020-10-30,144.39
2020-11-02,148.6
2020-11-03,153.65
2020-11-04,151.63
2020-11-05,157.09
2020-11-06,157.74
2020-11-09,179.36
2020-11-10,188.69
2020-11-11,182.15
2020-11-12,176.72
2020-11-13,187.11
2020-11-16,202.4
2020-11-17,210.05
2020-11-18,203.3
2020-11-19,205.67
2020-11-20,199.62
2020-11-23,211.53
2020-11-24,218.49
2020-11-25,217.61
2020-11-27,216.5
2020-11-30,210.71
2020-12-01,213.01
2020-12-02,223.85
2020-12-03,237.2
2020-12-04,232.71
2020-12-07,238.17
